Date,sent_wiki_z,sent_trends_z,sent_event_z,sent_composite_raw,sent_composite_z,company,date
2018-04-10,-0.3294998844520972,-0.054145720823375425,-0.02571459510475171,-0.09215787811794555,-0.13678078467764204,Tesla,2018-04-10
2018-04-11,-0.3177737288280807,-0.054145720823375425,-0.02571459510475171,-0.08981264699314224,-0.1332999910650712,Tesla,2018-04-11
2018-04-12,-0.3104428764064999,-0.054145720823375425,-0.02571459510475171,-0.08834647650882611,-0.1311238998462684,Tesla,2018-04-12
2018-04-13,-0.17425264214124656,-0.054145720823375425,-0.02571459510475171,-0.06110842965577542,-0.09069717238973453,Tesla,2018-04-13
2018-04-16,-0.31010601010266364,0.02953906775727636,-0.02571459510475171,-0.07154214553192849,-0.1061829005096606,Tesla,2018-04-16
2018-04-17,-0.24464165839047292,0.02953906775727636,-0.02571459510475171,-0.05844927518949034,-0.08675045354262706,Tesla,2018-04-17
2018-04-18,-0.2748954607254868,0.02953906775727636,-0.02571459510475171,-0.06450003565649312,-0.09573099629681114,Tesla,2018-04-18
2018-04-19,-0.2719117877486509,0.02953906775727636,-0.02571459510475171,-0.06390330106112593,-0.09484532240907083,Tesla,2018-04-19
2018-04-20,-0.3906170567195431,0.02953906775727636,-0.02571459510475171,-0.08764435485530439,-0.1300818104159437,Tesla,2018-04-20
2018-04-23,-0.30988143256677275,-0.221515297984679,-0.02571459510475171,-0.12170810317314139,-0.18063924857670982,Tesla,2018-04-23
2018-04-24,-0.40782932072032246,-0.221515297984679,-0.02571459510475171,-0.14129768080385133,-0.2097141128699484,Tesla,2018-04-24
2018-04-25,-0.4111979837586856,-0.221515297984679,-0.02571459510475171,-0.14197141341152394,-0.21071406725933262,Tesla,2018-04-25
2018-04-26,-0.3965683614206513,-0.221515297984679,-0.02571459510475171,-0.1390454889439171,-0.20637140819686398,Tesla,2018-04-26
2018-04-27,-0.45232775533184344,-0.221515297984679,-0.02571459510475171,-0.15019736772615552,-0.22292303418495724,Tesla,2018-04-27
2018-04-30,-0.3672770342394555,0.4061206163702094,-0.02571459510475171,-0.00766004063670025,-0.011369037464269255,Tesla,2018-04-30
2018-05-01,-0.4272392363223197,0.4061206163702094,-0.02571459510475171,-0.019652481053273087,-0.029168225595308534,Tesla,2018-05-01
2018-05-02,-0.3416751951478955,0.4061206163702094,-0.02571459510475171,-0.0025396728183882476,-0.0037693841049491056,Tesla,2018-05-02
2018-05-03,0.07587860908349973,0.4061206163702094,-0.02571459510475171,0.0809710880278908,0.1201773433030104,Tesla,2018-05-03
2018-05-04,-0.17298538318871945,0.4061206163702094,-0.02571459510475171,0.031198289573446968,0.046304522365358335,Tesla,2018-05-04
2018-05-07,-0.05782523103439036,1.3684956850477048,-0.02571459510475171,0.24670533373981185,0.36616022224279143,Tesla,2018-05-07
2018-05-08,2.3107940400066913,1.3684956850477048,-0.02571459510475171,0.7204291879480282,1.0692614852318227,Tesla,2018-05-08
2018-05-09,0.9448172192029944,1.3684956850477048,-0.02571459510475171,0.4472338237872889,0.6637847420240862,Tesla,2018-05-09
2018-05-10,0.3231865998570464,1.3684956850477048,-0.02571459510475171,0.32290769991809926,0.47925982536971634,Tesla,2018-05-10
2018-05-11,0.1413269195431268,1.3684956850477048,-0.02571459510475171,0.2865357638553153,0.4252765734056734,Tesla,2018-05-11
2018-05-14,-0.0840045552182412,0.3642782220798835,-0.02571459510475171,0.04062597630947743,0.06029710135897277,Tesla,2018-05-14
2018-05-15,-0.1688146575221746,0.3642782220798835,-0.02571459510475171,0.02366395584869075,0.035122059184332664,Tesla,2018-05-15
2018-05-16,-0.3056305006374097,0.3642782220798835,-0.02571459510475171,-0.0036992127743562756,-0.005490374087372554,Tesla,2018-05-16
2018-05-17,-0.3469688084938948,0.3642782220798835,-0.02571459510475171,-0.011966874345653295,-0.017761242951387618,Tesla,2018-05-17
2018-05-18,-0.24446520461227295,0.3642782220798835,-0.02571459510475171,0.008533846430671078,0.01266594061130396,Tesla,2018-05-18
2018-05-21,-0.2837341908880492,0.2805934334992317,-0.02571459510475171,-0.016056908540614513,-0.023831674454044428,Tesla,2018-05-21
2018-05-22,-0.22264910112573058,0.2805934334992317,-0.02571459510475171,-0.003839890588150799,-0.005699168193210405,Tesla,2018-05-22
2018-05-23,-0.2563838552670531,0.2805934334992317,-0.02571459510475171,-0.0105868414164153,-0.0157129971497582,Tesla,2018-05-23
2018-05-24,-0.12959379500408927,0.2805934334992317,-0.02571459510475171,0.014771170636177467,0.021923381391636815,Tesla,2018-05-24
2018-05-25,-0.20765052997873273,0.2805934334992317,-0.02571459510475171,-0.0008401763587512299,-0.001246990316666342,Tesla,2018-05-25
2018-05-29,-0.2848410373149399,-0.012303326533049533,-0.02571459510475171,-0.07485762983244892,-0.11110374453811356,Tesla,2018-05-29
2018-05-30,-0.32104614435106205,-0.012303326533049533,-0.02571459510475171,-0.08209865123967335,-0.12185087338020978,Tesla,2018-05-30
2018-05-31,-0.40165343848332336,-0.012303326533049533,-0.02571459510475171,-0.09822011006612562,-0.14577835341190387,Tesla,2018-05-31
2018-06-01,-0.4232449644339748,-0.012303326533049533,-0.02571459510475171,-0.1025384152562559,-0.15218758487909992,Tesla,2018-06-01
2018-06-04,-0.35025726526943973,-0.054145720823375425,-0.02571459510475171,-0.09630935428141406,-0.14294240839127628,Tesla,2018-06-04
2018-06-05,-0.39060101546697945,-0.054145720823375425,-0.02571459510475171,-0.10437810432092202,-0.1549180526260446,Tesla,2018-06-05
2018-06-06,-0.24953424042238131,-0.054145720823375425,-0.02571459510475171,-0.07616474931200237,-0.11304377214868781,Tesla,2018-06-06
2018-06-07,-0.34655173592724026,-0.054145720823375425,-0.02571459510475171,-0.09556824841297416,-0.14184245856295363,Tesla,2018-06-07
2018-06-08,-0.4534025192536069,-0.054145720823375425,-0.02571459510475171,-0.1169384050782475,-0.17356005945670772,Tesla,2018-06-08
2018-06-11,-0.38880439517985244,0.19690864491857993,-0.02571459510475171,-0.05380790711510553,-0.0798617319253648,Tesla,2018-06-11
2018-06-12,-0.31543170595379016,0.19690864491857993,-0.02571459510475171,-0.039133369269893074,-0.058081772987062595,Tesla,2018-06-12
2018-06-13,-0.3371515619249507,0.19690864491857993,-0.02571459510475171,-0.04347734046412518,-0.06452909795480662,Tesla,2018-06-13
2018-06-14,-0.29497910893515666,0.19690864491857993,-0.02571459510475171,-0.03504284986616637,-0.05201062133722975,Tesla,2018-06-14
2018-06-15,-0.32319567219458906,0.19690864491857993,-0.02571459510475171,-0.040686162518052855,-0.06038642977021482,Tesla,2018-06-15
2018-06-18,-0.3885316938862707,0.15506625062825402,-0.02571459510475171,-0.06212184571445436,-0.09220128518553507,Tesla,2018-06-18
2018-06-19,-0.26315326384890664,0.15506625062825402,-0.02571459510475171,-0.03704615970698155,-0.05498393515016774,Tesla,2018-06-19
2018-06-20,-0.42326100568653846,0.15506625062825402,-0.02571459510475171,-0.06906770807450793,-0.10251033877132966,Tesla,2018-06-20
2018-06-21,-0.4592415351867697,0.15506625062825402,-0.02571459510475171,-0.07626381397455417,-0.1131908039874669,Tesla,2018-06-21
2018-06-22,-0.4575892861727154,0.15506625062825402,-0.02571459510475171,-0.07593336417174332,-0.1127003501679118,Tesla,2018-06-22
2018-06-25,-0.497676376329237,0.11322385633792814,-0.02571459510475171,-0.09231926106111281,-0.1370203093504188,Tesla,2018-06-25
2018-06-26,-0.48585397318983864,0.11322385633792814,-0.02571459510475171,-0.08995478043323314,-0.133510945612437,Tesla,2018-06-26
2018-06-27,-0.1870214791818993,0.11322385633792814,-0.02571459510475171,-0.030188281631645254,-0.04480546789891883,Tesla,2018-06-27
2018-06-28,-0.2952357689761748,0.11322385633792814,-0.02571459510475171,-0.05183113959050036,-0.0769278122359951,Tesla,2018-06-28
2018-06-29,-0.17932167795135492,0.11322385633792814,-0.02571459510475171,-0.028648321385536385,-0.042519857866040595,Tesla,2018-06-29
2018-07-02,-0.42696653502873794,0.48980540495086117,-0.02571459510475171,-0.0028609830784263827,-0.004246273008974721,Tesla,2018-07-02
2018-07-03,-0.4704383294761863,0.48980540495086117,-0.02571459510475171,-0.011555341967916044,-0.017150446319599763,Tesla,2018-07-03
2018-07-05,-0.43412093367211874,0.48980540495086117,-0.02571459510475171,-0.00429186280710254,-0.006369985664524081,Tesla,2018-07-05
2018-07-06,0.28534528505943363,0.48980540495086117,-0.02571459510475171,0.13960138093920796,0.20719646347010495,Tesla,2018-07-06
2018-07-09,0.9332514761046143,1.1174413193057495,-0.02571459510475171,0.3947098020192218,0.5858285535941922,Tesla,2018-07-09
2018-07-10,1.4500043861895229,1.1174413193057495,-0.02571459510475171,0.4980603840362035,0.7392215569257331,Tesla,2018-07-10
2018-07-11,0.4059113393277074,1.1174413193057495,-0.02571459510475171,0.2892417746638404,0.42929283646744376,Tesla,2018-07-11
2018-07-12,0.2944727577681414,1.1174413193057495,-0.02571459510475171,0.2669540583519272,0.39621339292909974,Tesla,2018-07-12
2018-07-13,-0.047719241919300895,1.1174413193057495,-0.02571459510475171,0.19851565841443872,0.294637073717936,Tesla,2018-07-13
2018-07-16,1.4925457879882804,0.8663869535637941,-0.02571459510475171,0.4563577912475639,0.6773265406643771,Tesla,2018-07-16
2018-07-17,0.26547017313309096,0.8663869535637941,-0.02571459510475171,0.210942668276526,0.3130812501122502,Tesla,2018-07-17
2018-07-18,0.39132984074736404,0.8663869535637941,-0.02571459510475171,0.23611460179938065,0.3504414507746725,Tesla,2018-07-18
2018-07-19,-0.15575707793537646,0.8663869535637941,-0.02571459510475171,0.12669721806283252,0.18804409625110502,Tesla,2018-07-19
2018-07-20,-0.2852901923867217,0.8663869535637941,-0.02571459510475171,0.10079059517256346,0.14959346913549712,Tesla,2018-07-20
2018-07-23,-0.17962646175006397,0.48980540495086117,-0.02571459510475171,0.04660703157730842,0.06917418760967024,Tesla,2018-07-23
2018-07-24,-0.3165545936332445,0.48980540495086117,-0.02571459510475171,0.019221405200672316,0.028528422524985556,Tesla,2018-07-24
2018-07-25,-0.24555600978660005,0.48980540495086117,-0.02571459510475171,0.0334211219700012,0.04960365170315031,Tesla,2018-07-25
2018-07-26,-0.19547521928293446,0.48980540495086117,-0.02571459510475171,0.04343728007073432,0.06446964029199585,Tesla,2018-07-26
2018-07-27,-0.3204044942485167,0.48980540495086117,-0.02571459510475171,0.01845142507761787,0.027385617508546425,Tesla,2018-07-27
2018-07-30,-0.35383446459113016,0.6571749821121647,-0.02571459510475171,0.04523934644135589,0.06714426841113882,Tesla,2018-07-30
2018-07-31,-0.3852592783632893,0.6571749821121647,-0.02571459510475171,0.03895438368692405,0.05781612246445451,Tesla,2018-07-31
2018-08-01,-0.3296602969777336,0.6571749821121647,-0.02571459510475171,0.0500741799640352,0.0743201315768628,Tesla,2018-08-01
2018-08-02,-0.2249590414948939,0.6571749821121647,-0.02571459510475171,0.07101443106060314,0.10539966633643835,Tesla,2018-08-02
2018-08-03,-0.3435038979401498,0.6571749821121647,1.687331225844149,1.0751329523408923,1.5957130508774293,Tesla,2018-08-03
2018-08-06,-0.45158985771391624,1.3684956850477048,3.40037704679305,2.2236073935425877,3.3002795888432703,Tesla,2018-08-06
2018-08-07,0.03636900401926898,1.3684956850477048,5.684438141391584,3.691635822648345,5.479128370552265,Tesla,2018-08-07
2018-08-08,0.4669803878374624,1.3684956850477048,3.40037704679305,2.4073214426528633,3.5729481040780753,Tesla,2018-08-08
2018-08-09,-0.11404982126992784,1.3684956850477048,1.687331225844149,1.2632879082620447,1.8749727629873907,Tesla,2018-08-09
2018-08-10,-0.3098653913142091,1.3684956850477048,-0.02571459510475171,0.19629730168384812,0.2913445871665771,Tesla,2018-08-10
2018-08-13,-0.20158693650967904,1.0337565307250978,-0.02571459510475171,0.15100516178023274,0.22412196266324982,Tesla,2018-08-13
2018-08-14,0.0034202712535645707,1.0337565307250978,-0.02571459510475171,0.19200660333288147,0.28497632978863296,Tesla,2018-08-14
2018-08-15,-0.2077307362415509,1.0337565307250978,-1.7387604160536525,-0.8780510907354822,-1.3032040193476635,Tesla,2018-08-15
2018-08-16,-0.2631051400912158,1.0337565307250978,-3.4518062370025535,-1.9169534640747556,-2.845143620506292,Tesla,2018-08-16
2018-08-17,0.8426825641303363,1.0337565307250978,-5.735867331601089,-3.066232579989566,-4.5509044572224715,Tesla,2018-08-17
2018-08-20,0.22336188515355151,0.7827021649831424,-3.4518062370025535,-1.8698709321741933,-2.7752636949970806,Tesla,2018-08-20
2018-08-21,0.11035126084274938,0.7827021649831424,-1.7387604160536525,-0.8646455644670132,-1.283307528244958,Tesla,2018-08-21
2018-08-22,-0.11406586252249147,0.7827021649831424,-0.02571459510475171,0.11829850342927915,0.17557871834395758,Tesla,2018-08-22
2018-08-23,-0.2160080225643861,0.7827021649831424,-0.02571459510475171,0.09791007142090023,0.1453181938461634,Tesla,2018-08-23
2018-08-24,-0.2803494865971224,0.7827021649831424,-0.02571459510475171,0.08504177861435297,0.1262190650089246,Tesla,2018-08-24
2018-08-27,-0.2825952619560312,0.2387510392089058,-0.02571459510475171,-0.024197601612276104,-0.035914096585515906,Tesla,2018-08-27
2018-08-28,-0.3387075634236232,0.2387510392089058,-0.02571459510475171,-0.035420061905794505,-0.05257047970011607,Tesla,2018-08-28
2018-08-29,-0.20031967755715194,0.2387510392089058,-0.02571459510475171,-0.0077424847325002575,-0.01149140104669822,Tesla,2018-08-29
2018-08-30,-0.3360447154980599,0.2387510392089058,-0.02571459510475171,-0.034887492320681855,-0.05178003956374568,Tesla,2018-08-30
2018-08-31,-0.4397514133219543,0.2387510392089058,-0.02571459510475171,-0.05562883188546073,-0.08256434969407447,Tesla,2018-08-31
2018-09-04,-0.2592552394759436,2.2890283594348744,-0.02571459510475171,0.39052586692893515,0.5796187543195462,Tesla,2018-09-04
2018-09-05,-0.023721528084104302,2.2890283594348744,-1.7387604160536525,-0.5901948833620375,-0.8759676427844012,Tesla,2018-09-05
2018-09-06,-0.1860429627755176,2.2890283594348744,-3.4518062370025535,-1.6504866628696606,-2.4496534149621945,Tesla,2018-09-06
2018-09-07,4.074032480548786,2.2890283594348744,-5.735867331601089,-2.168908230963921,-3.21909505495953,Tesla,2018-09-07
2018-09-10,1.626490246894625,1.9542892051122673,-3.4518062370025535,-1.3549278518001535,-2.0109848288133345,Tesla,2018-09-10
2018-09-11,1.1640209354850544,1.9542892051122673,-1.7387604160536525,-0.4195942215127272,-0.6227620257409048,Tesla,2018-09-11
2018-09-12,0.8206258418553394,1.9542892051122673,-0.02571459510475171,0.5395542523306702,0.8008067841524731,Tesla,2018-09-12
2018-09-13,0.5165478582590917,1.9542892051122673,-0.02571459510475171,0.47873865561142076,0.7105442346040568,Tesla,2018-09-13
2018-09-14,0.3183421415828289,1.9542892051122673,-0.02571459510475171,0.4390975122761682,0.6517088230077162,Tesla,2018-09-14
2018-09-17,0.36920895346211263,0.8663869535637941,-0.02571459510475171,0.23169042434233034,0.343875083617716,Tesla,2018-09-17
2018-09-18,0.8396186848906821,0.8663869535637941,-0.02571459510475171,0.32577237062804426,0.4835115715638709,Tesla,2018-09-18
2018-09-19,0.2832117984684703,0.8663869535637941,-0.02571459510475171,0.21449099334360186,0.31834767656300716,Tesla,2018-09-19
2018-09-20,0.06689550764786464,0.8663869535637941,-0.02571459510475171,0.17122773517948073,0.2541363197018341,Tesla,2018-09-20
2018-09-21,-0.061755337912480716,0.8663869535637941,-0.02571459510475171,0.14549756606741165,0.2159475854024935,Tesla,2018-09-21
2018-09-24,-0.20649555979415107,1.4521804736283568,-0.02571459510475171,0.23370822570399016,0.346869905755637,Tesla,2018-09-24
2018-09-25,-0.2632174288591612,1.4521804736283568,-0.02571459510475171,0.22236385189098812,0.33003257851343387,Tesla,2018-09-25
2018-09-26,-0.1610025675236848,1.4521804736283568,-0.02571459510475171,0.2428068241580834,0.36037405169989256,Tesla,2018-09-26
2018-09-27,-0.11305526361098252,1.4521804736283568,-0.02571459510475171,0.2523962849406239,0.37460673584212806,Tesla,2018-09-27
2018-09-28,0.610565639534551,1.4521804736283568,-0.02571459510475171,0.3971204655697306,0.5894064620569975,Tesla,2018-09-28
2018-10-01,0.6623788853150891,2.121658782273571,-0.02571459510475171,0.541378776454881,0.8035147440845957,Tesla,2018-10-01
2018-10-02,0.22607285683680567,2.121658782273571,1.687331225844149,1.4819450633285647,2.199503859581243,Tesla,2018-10-02
2018-10-03,-0.021523876482886433,2.121658782273571,3.40037704679305,2.460253209233967,3.6515094676336814,Tesla,2018-10-03
2018-10-04,-0.10992721936107387,2.121658782273571,5.684438141391584,3.8130091974174496,5.659270815006603,Tesla,2018-10-04
2018-10-05,-0.04864963456799167,2.121658782273571,3.40037704679305,2.454828057616946,3.643457453955354,Tesla,2018-10-05
2018-10-08,0.1446153763186718,0.8245445592734683,1.687331225844149,1.2062307226249174,1.790288449694543,Tesla,2018-10-08
2018-10-09,-0.09905125012292997,0.8245445592734683,-0.02571459510475171,0.12966990476725665,0.1924561598569049,Tesla,2018-10-09
2018-10-10,-0.00856254441147009,0.8245445592734683,-0.02571459510475171,0.14776764590954863,0.2193168394307927,Tesla,2018-10-10
2018-10-11,-0.14058205301017862,0.8245445592734683,-0.02571459510475171,0.1213637441898069,0.18012815074206784,Tesla,2018-10-11
2018-10-12,-0.1856579727139904,0.8245445592734683,-0.02571459510475171,0.11234856024904456,0.16674780867459316,Tesla,2018-10-12
2018-10-15,-0.23998969514701904,0.9082293478541201,-0.02571459510475171,0.11821917347856921,0.1754609767777655,Tesla,2018-10-15
2018-10-16,-0.23901117874063735,0.9082293478541201,-0.02571459510475171,0.11841487675984554,0.17575143971944376,Tesla,2018-10-16
2018-10-17,-0.2504646330710721,0.9082293478541201,-0.02571459510475171,0.1161241858937586,0.1723515947955374,Tesla,2018-10-17
2018-10-18,-0.32547353005862506,0.9082293478541201,-0.02571459510475171,0.101122406496248,0.15008594372524856,Tesla,2018-10-18
2018-10-19,-0.3654964552048921,0.9082293478541201,-0.02571459510475171,0.09311782146699459,0.1382055332418502,Tesla,2018-10-19
2018-10-22,-0.13735776124488816,1.5777076564993344,-0.02571459510475171,0.27264122198803825,0.40465428502236017,Tesla,2018-10-22
2018-10-23,-0.16581494329277502,1.5777076564993344,-0.02571459510475171,0.2669497855784609,0.39620705127584765,Tesla,2018-10-23
2018-10-24,-0.21847837545918572,1.5777076564993344,-0.02571459510475171,0.25641709914517874,0.3805744309884742,Tesla,2018-10-24
2018-10-25,-0.17247206310668317,1.5777076564993344,-0.02571459510475171,0.26561836161567925,0.39423095093492166,Tesla,2018-10-25
2018-10-26,-0.2310226349639476,1.5777076564993344,-0.02571459510475171,0.25390824724422634,0.37685079130991,Tesla,2018-10-26
